UID          PID    PPID  C STIME TTY          TIME CMD
ubuntu      4327    4326  0 10:12 pts/8    00:00:00 bash -c stty intr ^] && sudo ./FireSim-f2 +permissive   +macaddr0=00:12:6D:00:00:02 +blkdev0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver.img +niclog0=niclog0 +blkdev-log0=blkdev-log0 +dwarf-file-name=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin-dwarf +autocounter-readrate=0 +autocounter-filename-base=AUTOCOUNTERFILE  +print-start=0 +print-end=-1 +linklatency0=6405 +netbw0=200 +shmemportname0=0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +simplenic-relaxed-required-bytes=1 +simplenic-empty-switch-poll-interval=1024 +simplenic-token-debug=0 +cpu-managed-stream-debug=0 +heartbeat-polling-interval=100000000 +slotid=0 +permissive-off +prog0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin   && stty intr ^c
root        4329    4327  0 10:12 pts/8    00:00:00 sudo ./FireSim-f2 +permissive +macaddr0=00:12:6D:00:00:02 +blkdev0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver.img +niclog0=niclog0 +blkdev-log0=blkdev-log0 +dwarf-file-name=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin-dwarf +autocounter-readrate=0 +autocounter-filename-base=AUTOCOUNTERFILE +print-start=0 +print-end=-1 +linklatency0=6405 +netbw0=200 +shmemportname0=0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +simplenic-relaxed-required-bytes=1 +simplenic-empty-switch-poll-interval=1024 +simplenic-token-debug=0 +cpu-managed-stream-debug=0 +heartbeat-polling-interval=100000000 +slotid=0 +permissive-off +prog0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin
root        4330    4329  0 10:12 pts/9    00:00:00 sudo ./FireSim-f2 +permissive +macaddr0=00:12:6D:00:00:02 +blkdev0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver.img +niclog0=niclog0 +blkdev-log0=blkdev-log0 +dwarf-file-name=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin-dwarf +autocounter-readrate=0 +autocounter-filename-base=AUTOCOUNTERFILE +print-start=0 +print-end=-1 +linklatency0=6405 +netbw0=200 +shmemportname0=0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +simplenic-relaxed-required-bytes=1 +simplenic-empty-switch-poll-interval=1024 +simplenic-token-debug=0 +cpu-managed-stream-debug=0 +heartbeat-polling-interval=100000000 +slotid=0 +permissive-off +prog0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin
root        4331    4330 99 10:12 pts/9    00:11:39 ./FireSim-f2 +permissive +macaddr0=00:12:6D:00:00:02 +blkdev0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver.img +niclog0=niclog0 +blkdev-log0=blkdev-log0 +dwarf-file-name=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin-dwarf +autocounter-readrate=0 +autocounter-filename-base=AUTOCOUNTERFILE +print-start=0 +print-end=-1 +linklatency0=6405 +netbw0=200 +shmemportname0=0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 +simplenic-relaxed-required-bytes=1 +simplenic-empty-switch-poll-interval=1024 +simplenic-token-debug=0 +cpu-managed-stream-debug=0 +heartbeat-polling-interval=100000000 +slotid=0 +permissive-off +prog0=rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver0-rerocc-lc-linux-coupleddma-bertmini-pipeline-runtime-batch8-fileonly-sync-pairdummy-gdbserver-bin
root        5235       2  0 10:13 ?        00:00:00 [kworker/17:3-events]
root        5623       2  0 10:14 ?        00:00:00 [kworker/16:0-events]
root        5746       2  0 10:14 ?        00:00:00 [kworker/4:1-cgroup_destroy]
root        6074       2  0 10:14 ?        00:00:00 [kworker/5:2-events]
root        6142       2  0 10:14 ?        00:00:00 [kworker/15:0-cgroup_destroy]
root        6394       2  0 10:15 ?        00:00:00 [kworker/2:0-cgroup_destroy]
root        6465       2  0 10:15 ?        00:00:00 [kworker/18:1]
root        7306       2  0 10:16 ?        00:00:00 [kworker/7:0-events]
root        7704       2  0 10:16 ?        00:00:00 [kworker/1:1-cgroup_destroy]
root        8093       2  0 10:17 ?        00:00:00 [kworker/13:3-cgroup_destroy]
root        8412       2  0 10:17 ?        00:00:00 [kworker/u50:2-writeback]
root        9270       2  0 10:18 ?        00:00:00 [kworker/3:2-cgroup_destroy]
root        9339       2  0 10:18 ?        00:00:00 [kworker/11:0]
root        9651       2  0 10:19 ?        00:00:00 [kworker/17:0-cgroup_destroy]
root        9786       2  0 10:19 ?        00:00:00 [kworker/0:0-mm_percpu_wq]
root       10250       2  0 10:20 ?        00:00:00 [kworker/20:0]
root       11284       2  0 10:21 ?        00:00:00 [kworker/12:1-cgroup_destroy]
root       11419       2  0 10:21 ?        00:00:00 [kworker/14:0-events]
root       11814       2  0 10:22 ?        00:00:00 [kworker/15:1]
root       12066       2  0 10:22 ?        00:00:00 [kworker/13:1-events]
root       12521       2  0 10:22 ?        00:00:00 [kworker/19:0]
root       12522       2  0 10:22 ?        00:00:00 [kworker/u50:4]
root       12666       2  0 10:23 ?        00:00:00 [kworker/1:2-mm_percpu_wq]
root       12989       2  0 10:23 ?        00:00:00 [kworker/8:1-rcu_par_gp]
root       13187       2  0 10:23 ?        00:00:00 [kworker/2:2]
root       13374       2  0 10:23 ?        00:00:00 [kworker/23:1]
root       13622    1492  0 10:24 ?        00:00:00 sshd: ubuntu [priv]
ubuntu     13672   13622  0 10:24 ?        00:00:00 sshd: ubuntu@notty
ubuntu     13673   13672  0 10:24 ?        00:00:00 bash -c ps -ef > /tmp/host-ps.txt; ls -lh /home/ubuntu/sim_slot_0 > /tmp/sim-slot-ls.txt; stat /home/ubuntu/sim_slot_0/uartlog /home/ubuntu/sim_slot_0/heartbeat.csv > /tmp/sim-slot-stat.txt 2>&1 || true
ubuntu     13674   13673  0 10:24 ?        00:00:00 ps -ef
